gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
5003322774	CC0 1.0														PNHPC_data		PreservedSpecimen				21d4c451-5b2c-4ad5-9b58-eaa8b8457595			Phillip N. Hogan	https://orcid.org/0000-0002-6546-272X	1			Male	adult									present	Vial								1 Male used for barcoding														PNH-049-22	2022-03-13								stream											tributary Cove Creek			United States	US	Arkansas	Logan			Forest Service Road 1601	405											35.1931	-93.6219	WGS84	10							unknown				Hogan, Phillip N.			GPS+GLONASS																								Phillip N. Hogan	https://orcid.org/0000-0002-6546-272X	2022-03-21												Allocapnia jeanae Ross, 1964							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				jeanae			species		Ross, 1964	Osage Snowfly	ICZN			
5003322773	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				a1bfbbae-4557-4cd9-83bb-885983063ef6	INHS Insect Collection 793773		Henry W. Robison		2			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/d33e2d43d489dae5d705ccf2f704cb8d						Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/3/2015.									AR, Van Buren Co., South Fork Red River, 2.5 mi NE Scotland at Hwy 95, 22 June 1985, H. W. Robison  Perlesta n.sp.?, M, Det. R. E. DeWalt, 2015						1985-06-22							22 June 1985	river											South Fork Little Red River			United States	US	Arkansas	Van Buren			2.5 mi NE Scotland at AR-95												35.54868	-92.58541	unknown	1000.0			N35.54868º W92.58541º	N35.54868º	W92.58541º		unknown	POINT Z (-92.58541 35.54868 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																									2015												Perlesta sublobata South & DeWalt, 2019							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Perlesta	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Perlesta				sublobata			species		South & DeWalt, 2019		ICZN			
5003322772	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				71901cbd-1432-4be4-8a17-058d3f1898a9	INHS Plecoptera 6385		R.E. Hesselschwerdt		3			Male	adult									present	Vial																	Garfield, Ark.; Mar. 9, 1958; White R., 35°F.; R. Hesselschwerdt  Brachyptera fasciata (Burm.), W.E. Ricker 1959						1958-03-09							Mar. 9, 1958	river						Topozone					White River			United States	US	Arkansas	Benton			Garfield												36.448	-93.974	unknown	10000			N36.448º W93.974º	N36.448º	W93.974º		unknown	POINT Z (-93.974 36.448 0)			Favret, Colin		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							W. E. Ricker		1959												Strophopteryx fasciata (Burmeister, 1839)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Strophopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Brachypterainae			Strophopteryx				fasciata			species		(Burmeister, 1839)	Mottled Willowfly	ICZN			
5003322771	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				53ff5cd2-59aa-41e2-876e-c6dbe99ef60d	INHS Insect Collection 1504166		Henry W. Robison		11			Female	adult									present	Vial																	AR: Pope Co., Middle Fork of Illinois Bayou at St. Hwy 27, N. Hector, AR about 5.5 mi., 25 Feb. 1995, HWR95-13. H.W. Robison  Allocapnia rickeri, 10M, 11F, det. L.V. Hart 2024					HWR-95-13	1995-02-25							25 Feb. 1995	stream											Middle Fork Illinois Bayou			United States	US	Arkansas	Pope			at St. Hwy 27, N. Hector, AR about 5.5 mi.												35.528676	-92.941621	unknown	100.0							unknown	POINT Z (-92.941621 35.528676 0)			Hart, Lily	2023-09-21	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003322770	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				88f856f5-39b5-482e-9a60-9262c5432323	INHS Insect Collection 1504192		Henry W. Robison		2			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/1d5c4893495b9279f5712be0df0519cc															HWR96-7. AR: Johnson Co.: Little Piney Creek at St. Hwy 164, ca. 1 mi. E. of Hagarville (Sec. 14, T10N, R22W), 9 Feb. 1996, H.W. Robison  Taeniopteryx metequi, 2F, Det. L.V. Hart 2023 Taeniopteryx metequi, 2F, Det. B.C. Poulton  T. metequi, 2 female,  A. rickeri, 16 males, 4 females, A. mohri, 38 males, 18 females split up by LVH  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-96-7	1996-02-09							9 Feb. 1996	river											Little Piney Creek			United States	US	Arkansas	Johnson			AR: Johnson Co.: Little Piney Creek at St. Hwy 164, ca. 1 mi. E. of Hagarville (Sec. 14, T10N, R22W)												35.514346	-93.308296	unknown	100.0							unknown	POINT Z (-93.308296 35.514346 0)			Hart, Lily	2023-10-17	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2023												Taeniopteryx metequi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				metequi			species		Ricker & Ross, 1968	Shortwing Willowfly	ICZN			
5003322769	CC BY 4.0												CNCI		CNCI_data		PreservedSpecimen				2f402164-b45c-4e02-bc47-5c91fc2f3bbb	CNC 945460				1				adult									present	ethyl alcohol																							1963-01-24								river											White River			United States	US	Arkansas	Washington			White River, 68 Bridge												35.951531	-94.058876	unknown								unknown																																													Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003322768	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				ed763ad8-1615-4f4a-8ef8-2b3d42a019a8	INHS Plecoptera 6721		Otis A. Hite | L. R. Aggus		1			Male	adult									present	Vial																	Washington Co., Ark.; White River; SE 1/4 Sec 1, T17N, R29W; Feb. 7, 1963; O. Hite & L. Aggus  Taeniopteryx burksi Ricker & Ross, W.E. Ricker [1965]						1963-02-07							Feb. 7, 1963	river											White River			United States	US	Arkansas	Washington			White R.; Washington Co., Ark.; SE 1/4 Sec 1, T17N, R29W; O. Hite & L. Aggus; II-7-1963; on bridge												36.10572	-94.01179	unknown	10000			N36.10572º W94.01179º	N36.10572º	W94.01179º		unknown	POINT Z (-94.01179 36.10572 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																						paratype of Taeniopteryx burksi Ricker & Ross, 1968	W. E. Ricker		1965												Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003322767	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				6e7dbace-3ed7-44ae-ade7-e402921f468d	INHS Insect Collection 1504213		Henry W. Robison		6			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/63ef5aad598bac5a9e680db2d907a75a															HWR 96-28: Delisle Ck. at Hwy 67  A. mohri, 6 females					HWR-96-28	1996-02-23							23 Feb. 1996	stream											DeLisle Creek			United States	US	Arkansas	Hot Spring			Hot Spring Co.: DeLisle Creek at U.S. Hwy 67, North of Friendship, AR.												34.236521	-92.971014	unknown	100.0							unknown	POINT Z (-92.971014 34.236521 0)			Hart, Lily	2023-09-14	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																																					Allocapnia mohri Ross & Ricker, 1964							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				mohri			species		Ross & Ricker, 1964	Ouachita Snowfly	ICZN			
5003322766	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				4fa82a02-0c3d-4104-ac69-a7b6c4972353	INHS Plecoptera 3688		Otis A. Hite | Maxine Hite		15			Female	adult									present	Vial								Taken as east bank of Cove Cr. at Tom Jack Hollow and confluence of TJH Creek with Cove Cr. Coordinates are 3 44.440 N Lat., -94 23.725 W Long. RED									Arkansas: Washington Co.; Cove Creek, 15 mi S of; Prairie Grove 30-VII-1962 light trap; Otis and Maxine Hite Collection  Neoperla clymene (Newman)						1962-07-30							30-VII-1962	stream											Cove Creek			United States	US	Arkansas	Washington			15 mi S Prairie Grove												35.79531	-94.36519	unknown	1000.0			N35.79531º W94.36519º	N35.79531º	W94.36519º		unknown	POINT Z (-94.36519 35.79531 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2024												Neoperla Needham, 1905							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Perlinae			Neoperla							genus		Needham, 1905	Stone	ICZN			
5003322765	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				e4976d42-1302-4f38-ac5c-70d666460f05	INHS Plecoptera 11146		Herbert Holdsworth Ross | Lewis Judson Stannard		1			Male	adult									present	Vial																	Mammoth Spring, ARK.; Fields Creek; Fulton Co.; Feb. 18, 1962; Ross & Stannard  Allocapnia rickeri Frison, [W.E. Ricker]						1962-02-18							Feb. 18, 1962	stream						Topozone					Fields Creek			United States	US	Arkansas	Fulton			Mammoth Spring												36.497	-91.538	unknown	10000			N36.497º W91.538º	N36.497º	W91.538º		unknown	POINT Z (-91.538 36.497 0)			Favret, Colin		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							W. E. Ricker														Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003322764	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				b01d774c-3fca-485c-a883-537c57974312	INHS Plecoptera 8998		Otis A. Hite | L. R. Aggus		1			Female	adult									present	Vial																	Ark., Madison Co.; King's River; SE 1/4 Sec 33, T17N, R24W; January 10, 1963; O. Hite & L. Aggus  Allocapnia granulata Claassen, [W.E Ricker]						1963-01-10							January 10, 1963	river											King's River			United States	US	Arkansas	Madison			Ark., Madison Co.; King's River; SE 1/4 Sec 33, T17N, R24W; January 10, 1963; O. Hite & L. Aggus												36.0866	-93.5379	unknown	10000			N36.0866º W93.5379º	N36.0866º	W93.5379º		unknown	POINT Z (-93.5379 36.0866 0)			Favret, Colin		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							W. E. Ricker														Allocapnia granulata (Claassen, 1924)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				granulata			species		(Claassen, 1924)	Common Snowfly	ICZN			
5003322763	CC0 1.0														PNHPC_data		PreservedSpecimen				6281cc37-0718-473a-a292-0a824e343586			Phillip N. Hogan	https://orcid.org/0000-0002-6546-272X	1			Male	adult									present	Vial																						PNH-076-22	2022-03-15								stream											Cove Creek			United States	US	Arkansas	Crawford			Cove Creek Crossing	257											35.72318	-94.37975	WGS84	10							unknown				Hogan, Phillip N.			GPS+GLONASS																								Phillip N. Hogan	https://orcid.org/0000-0002-6546-272X	2022-03-24												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003322762	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				6f81cff5-81f1-42b6-a11d-55b77d70ac43	INHS Insect Collection 794922		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	2			Female	adult									present	Vial								Imaged by: Elise Snyder, Ed DeWalt; Date Imaged: 12/11/2015.									#26 5-I-84  Taeniopteryx burksi 1 M, 2 F Reared Det. B. C. Poulton						1984-01-05							5-I-84	stream						BCPoulton AR-26					Whaley Creek			United States	US	Arkansas	Sharp			3 mi E Evening Shade at Hwy 56												36.06268	-91.55399	unknown	10.0			N36.06268º W91.55399º	N36.06268º	W91.55399º		unknown	POINT Z (-91.55399 36.06268 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003322761	CC BY 4.0														Literature_data		MaterialCitation				b93a78b4-f264-4f3f-af09-ff5bca78b80a			Henry W. Robison | Koym		2			Male	adult									present																		AR: Sevier Co., Saline River, Hwy 24, E Lockesburg, 26-VII-82, 2M, 2F, HWR & Koym						1982-07-26							26-VII-82	river											Saline River			United States	US	Arkansas	Sevier			Hwy 24, E Lockesburg												33.96228	-94.06139	unknown								unknown																																													Neoperla carlsoni Stark & Baumann, 1978							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Neoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Perlinae			Neoperla				carlsoni			species		Stark & Baumann, 1978	Spiny Stone	ICZN			
5003322760	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				e786e781-45fb-4625-95ad-1e9d8c452b59	INHS Insect Collection 1504098		Henry W. Robison		2			Female	adult									present	Vial																	HWR93-7. Newton Co., Henson Ck. at St. Hwy 327  Allocapnia rickeri, 3M, 2F, det. L.V. Hart 2024					HWR-93-7	1993-02-13							13 Feb. 1993	stream											Henson Creek			United States	US	Arkansas	Newton			AR: Newton Co.: Henson Creek (Trib to Little Buffalo River) at St. Hwy 327, SW of Jasper, AR.												35.982621	-93.220163	unknown	100.0							unknown	POINT Z (-93.220163 35.982621 0)			Hart, Lily	2023-09-21	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003322759	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				53a56b42-da76-44bd-9651-0c09d48f75b6	INHS Insect Collection 877467		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1				exuvia									present	Vial		https://sfg.taxonworks.org/api/v1/images/5c25ce9ae54b7c21f50ab7455408f35e						Imaged by: Elise Snyder; Date Imaged: 03/28/2016.									#91, Reared F, 16-III-84 || #91 Reared 16-III-84 {female}  Isoperla irregularis, [1 F, 1 Ex.] Det. S. W. Szczytko || Isoperla irregularis Det. S.W. Szczytko  Photographed by: Elise Snyder Date: 03/28/2016 Notes: Barry C. Poulton Collection						1985-03-16							16-III-84	stream						BCPoulton AR-91					Taylor Creek			United States	US	Arkansas	Calhoun			6 mi N Hampton at Hwy 274												33.61191	-92.48442	unknown	10.0			N33.61191º W92.48442º	N33.61191º	W92.48442º		unknown	POINT Z (-92.48442 33.61191 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Stanley W. Szczytko														Isoperla irregularis (Klapálek, 1923)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				irregularis			species		(Klapálek, 1923)	Texan Stripetail	ICZN			
5003322758	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				a612fac3-02b4-43da-aa73-3bc0448d6339	INHS Insect Collection 794925		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1			Female	adult									present	Vial								Imaged by: Elise Snyder, Ed DeWalt; Date Imaged: 12/11/2015.									#36 6-I-84  Taeniopteryx burksi Reared 1 M, 1 F, [2 N, 2 Ex.] Det. B. C. Poulton						1984-01-06							6-I-84	stream						BCPoulton AR-36					Georges Creek			United States	US	Arkansas	Marion			5 mi NW Yellville at Hwy 62												36.25238	-92.74909	unknown	10.0			N36.25238º W92.74909º	N36.25238º	W92.74909º		unknown	POINT Z (-92.74909 36.25238 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
